Geneid	Chr	Start	End	Strand	Length	SYMBOL
ENSG00000136010	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	105413568;105420323;105423848;105425547;105428078;105431881;105433491;105434385;105440488;105440677;105443686;105445868;105446590;105451851;105454759;105455405;105456666;105459045;105460346;105462497;105464298;105467639;105478167	105418257;105420522;105424207;105425713;105428176;105431980;105433584;105434472;105440593;105440747;105444485;105445995;105446709;105451998;105454850;105455530;105456800;105459134;105460447;105462662;105464582;105467783;105478355	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8501	ALDH1L2
ENSG00000136155	13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13	78109809;78129992;78130731;78133939;78137966;78141815;78142430;78143506;78146259;78163279;78165530;78167649;78171163;78171680;78173464;78173824;78176200;78178491;78182191;78183193;78184182;78187026;78188028;78191734;78191938;78192139;78202082;78208514;78211255;78214811;78216841;78218393	78109959;78130053;78130848;78133998;78138034;78141883;78142468;78143586;78146324;78163359;78165595;78167708;78171250;78171724;78173523;78173883;78177270;78178550;78182250;78183252;78184241;78187076;78188090;78191793;78191997;78192195;78202144;78208585;78211329;78214919;78216943;78219398	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4205	SCEL
ENSG00000136231	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	23349828;23352354;23353141;23357258;23358757;23381683;23383337;23385559;23387219;23390924;23400960;23401309;23402146;23434203;23441864;23444638;23452863;23455748;23458395;23470788;23507391;23508101;23508855;23509555	23352079;23352467;23353272;23357452;23358873;23381808;23383472;23385780;23387431;23391205;23401216;23401360;23402294;23434296;23442329;23444729;23455184;23455838;23458443;23470922;23507545;23508161;23509121;23510086	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8511	IGF2BP3
ENSG00000136235	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	23275586;23276287;23286182;23286628;23287360;23290332;23292926;23293788;23296511;23299599;23300075;23305759;23307505;23309586;23312700;23312888;23313684	23275742;23276442;23286546;23286986;23287612;23290481;23293078;23293931;23297667;23299757;23300392;23306234;23307607;23309794;23312795;23313544;23314727	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5956	GPNMB
ENSG00000136542	2;2;2;2;2;2;2;2;2;2;2;2	158114110;158140794;158142527;158152175;158152906;158156060;158157188;158157998;158158640;158162261;158165079;158167720	158116048;158140960;158142646;158152310;158153025;158156177;158157511;158158174;158159109;158162341;158165240;158170723	+;+;+;+;+;+;+;+;+;+;+;+	6818	GALNT5
ENSG00000136573	8;8;8;8;8;8;8;8;8;8;8;8;8;8	11351510;11366659;11400733;11403240;11405541;11406533;11407503;11412252;11412841;11414167;11415471;11417842;11420488;11421412	11352100;11367400;11400856;11403612;11405634;11406631;11407771;11412398;11412993;11414346;11415547;11418961;11420619;11422113	+;+;+;+;+;+;+;+;+;+;+;+;+;+	4803	BLK
ENSG00000136688	2;2;2;2;2;2	113730780;113735463;113736197;113736798;113737586;113742417	113730821;113735655;113736270;113736902;113737725;113743242	+;+;+;+;+;+	1380	IL36G
ENSG00000136689	2;2;2;2;2;2;2;2;2;2;2;2	113864791;113868693;113870577;113873082;113875114;113875470;113877643;113879025;113885138;113887153;113888622;113890233	113864962;113868776;113870691;113873267;113875242;113875605;113877705;113879195;113885317;113887698;113888734;113891593	+;+;+;+;+;+;+;+;+;+;+;+	3256	IL1RN
ENSG00000136758	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	27399383;27403450;27404989;27405148;27406505;27408223;27409364;27410315;27411770;27412476;27415625;27418166;27420788;27422968;27423760;27425205;27431316;27434348;27437835;27442156;27443107	27401049;27403536;27405062;27405274;27406656;27408378;27409476;27410377;27411902;27412628;27415715;27418286;27420870;27423051;27423910;27425314;27431414;27436597;27437969;27442210;27444195	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6993	YME1L1
ENSG00000136859	9;9;9;9;9;9	129849611;129853949;129856012;129869204;129870194;129884594	129851417;129854219;129856205;129869385;129871059;129885162	-;-;-;-;-;-	3889	ANGPTL2
ENSG00000136929	9;9;9;9;9	100689073;100692317;100698453;100700340;100707050	100689760;100693503;100698546;100700473;100707138	-;-;-;-;-	2192	HEMGN
ENSG00000136960	8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8	120569326;120575097;120577063;120580415;120581475;120582945;120584860;120590588;120592356;120594658;120595957;120596202;120598426;120599284;120602745;120605165;120605992;120608087;120612918;120613637;120620162;120628493;120629404;120629706;120630390;120631484;120633634;120638805;120650665;120650988;120685492	120569931;120575253;120577195;120580492;120581610;120584490;120585387;120590725;120593347;120594842;120596044;120596289;120598553;120599315;120602870;120605248;120606100;120608242;120612990;120613702;120620217;120628624;120629483;120629803;120630563;120631544;120633759;120638960;120650767;120651079;120685693	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6729	ENPP2
ENSG00000137101	9;9;9;9;9;9;9;9;9;9	35609530;35610599;35611801;35612845;35615940;35618011;35618219;35618739;35619509;35646400	35610297;35610750;35611916;35612990;35617244;35618118;35618434;35618862;35619539;35646807	-;-;-;-;-;-;-;-;-;-	3374	CD72
ENSG00000137198	6;6;6;6;6;6;6;6;6;6;6	16238811;16247073;16250515;16254793;16258204;16274646;16279015;16286024;16289749;16290176;16295237	16239011;16247192;16250598;16254966;16258352;16274727;16279121;16286066;16289799;16290852;16295780	+;+;+;+;+;+;+;+;+;+;+	2232	GMPR
ENSG00000137203	6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6	10393419;10396910;10400681;10400947;10402259;10404741;10406369;10409319;10411093;10411803;10412835;10415174;10416155;10417154;10418422;10419651	10393794;10398938;10400822;10401024;10402843;10404972;10407077;10410568;10411251;10412607;10413112;10415481;10416423;10417440;10418917;10419892	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8245	TFAP2A
ENSG00000137265	6;6;6;6;6;6;6;6;6;6	391739;393098;394821;395847;397108;398828;401424;405018;406766;407455	391809;393368;395007;396074;397546;398935;401777;405130;406899;411447	+;+;+;+;+;+;+;+;+;+	5898	IRF4
ENSG00000137273	6;6	1390069;1394931	1391353;1395832	+;+	2187	FOXF2
ENSG00000137440	4;4;4	15937192;15939874;15940310	15938275;15940094;15940363	-;-;-	1359	FGFBP1
ENSG00000137441	4;4;4	15961866;15964061;15970851	15962234;15964859;15970932	-;-;-	1250	FGFBP2
ENSG00000137462	4	154622652	154626851	+	4200	TLR2
ENSG00000137501	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	85405267;85407226;85409022;85411558;85415900;85418472;85419081;85420367;85422156;85425456;85427324;85428088;85428526;85429278;85429833;85431901;85435075;85444638;85447544;85448618;85456680;85459315;85468668;85521997	85406383;85407537;85409121;85411666;85416298;85418574;85419193;85420543;85422275;85426180;85427704;85428183;85428769;85429531;85430420;85432002;85439071;85445785;85447658;85448699;85456815;85459466;85469157;85522184	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11248	SYTL2
ENSG00000137573	8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8	70378859;70379222;70381489;70385477;70404996;70408000;70414109;70475043;70475677;70488205;70496689;70498592;70501207;70505119;70509316;70512838;70513889;70515427;70515835;70517038;70533270;70536177;70538189;70539445;70540007;70540406;70541739;70549839;70550926;70553043;70554459;70570740	70379185;70379324;70381620;70385560;70405360;70408161;70414203;70475378;70476382;70488444;70496804;70498743;70501376;70505218;70509827;70512988;70514064;70515555;70515891;70517167;70533486;70536432;70538307;70539541;70540101;70540471;70541914;70550879;70551093;70553382;70554633;70573150	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9404	SULF1
ENSG00000137642	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	121322912;121340716;121348827;121358741;121360752;121367578;121383712;121384861;121391366;121393295;121393625;121403173;121414257;121415952;121417572;121420669;121421294;121424646;121425751;121427724;121429300;121430228;121437434;121437649;121440866;121444950;121447469;121447990;121454167;121456931;121458729;121459968;121460749;121461128;121461710;121466332;121474902;121475822;121476111;121477554;121477895;121478813;121478909;121481961;121484995;121489483;121490462;121491773;121492871;121495794;121496910;121499545	121323325;121340832;121348952;121358902;121360819;121367758;121383813;121385030;121391558;121393412;121393698;121403261;121414435;121416138;121417733;121420797;121421379;121424818;121426027;121428114;121429546;121430366;121437552;121437822;121440979;121445072;121447847;121448109;121454292;121457038;121458860;121460099;121460883;121461606;121461865;121466481;121475033;121475948;121476280;121477666;121477999;121478885;121481867;121483541;121485764;121489602;121490626;121491949;121492978;121495986;121498476;121504402	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	19449	SORL1
ENSG00000137699	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	119981983;119984245;119986046;119988931;119989534;119991281;119991467;119992073;119993660;119993898;119994041;119994508;119996399;119998044;119999108;120007936;120009778;120010507;120055918	119983184;119984363;119988749;119989029;119989575;119991373;119991608;119992701;119993763;119993979;119994150;119996286;119997065;119998277;119999621;120009161;120009905;120010530;120056237	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10218	TRIM29
ENSG00000137709	11;11;11;11;11;11;11;11;11;11;11;11;11;11	120107349;120110903;120117158;120139919;120168974;120170333;120171612;120175739;120176197;120178188;120180134;120186070;120187875;120189062	120107416;120111080;120117226;120139953;120169099;120170435;120175039;120175921;120176494;120178324;120180295;120186136;120188073;120190653	+;+;+;+;+;+;+;+;+;+;+;+;+;+	6645	POU2F3
ENSG00000137752	11;11;11;11;11;11;11;11;11	104896170;104897148;104899851;104900392;104901057;104903791;104904935;104905834;104972135	104897083;104897899;104899994;104900626;104902007;104903853;104905429;104905977;104972158	-;-;-;-;-;-;-;-;-	3722	CASP1
ENSG00000137801	15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15	39873280;39873909;39874394;39875818;39876189;39876501;39877671;39877836;39880243;39880727;39881049;39881403;39882006;39882717;39883129;39883706;39884769;39885201;39885598;39887563	39873429;39874125;39874953;39875893;39876388;39876623;39877764;39879721;39880673;39880986;39881287;39881555;39882224;39882824;39883551;39883824;39885003;39885428;39886641;39891667	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10870	THBS1
ENSG00000137804	15;15;15;15;15;15;15;15;15;15;15;15;15;15	41624892;41634584;41637684;41641296;41643186;41644162;41648237;41650347;41657600;41657945;41663725;41667910;41669394;41672291	41625248;41634652;41637800;41641603;41643327;41644184;41648338;41650456;41657787;41658061;41663882;41668026;41669502;41673248	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2875	NUSAP1
ENSG00000137807	15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15	69706585;69708333;69709722;69713986;69714331;69714665;69715239;69717621;69718214;69719709;69721450;69727822;69727991;69728477;69728903;69730587;69732243;69732647;69733107;69735944;69738348;69738622;69740131	69706815;69708402;69709850;69714255;69714467;69714774;69715668;69717662;69718796;69719838;69721552;69727901;69728121;69728600;69729061;69730744;69732416;69732826;69733418;69737380;69738430;69739289;69740764	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6375	KIF23
ENSG00000137962	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	94614544;94620107;94637307;94642169;94643408;94645281;94649707;94650428;94650898;94652055;94654393;94654772;94655482;94667276;94667451;94668474;94668656;94669486;94670617;94671191;94674388;94674810;94685814;94696963;94702971;94740568	94616071;94620385;94640305;94643276;94643723;94645513;94649844;94650616;94651037;94652153;94654497;94654908;94661496;94667413;94668288;94668554;94668766;94669550;94670754;94671239;94674460;94674906;94685948;94697199;94703189;94740624	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	15524	ARHGAP29
ENSG00000137975	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	86889769;86891022;86894101;86896545;86898052;86900201;86904559;86905831;86907120;86909470;86911067;86913191;86913817;86916246;86919052;86920768	86890116;86891159;86894251;86896653;86898211;86900428;86904789;86906008;86907226;86909694;86911202;86913461;86914151;86916416;86919285;86922241	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4496	CLCA2
ENSG00000137976	1;1;1;1;1;1	84864215;84867584;84873913;84876521;84878032;84880211	84864372;84867761;84874201;84876682;84878229;84880701	+;+;+;+;+;+	1476	DNASE2B
ENSG00000138061	2;2;2;2;2;2	38294116;38294652;38300659;38301489;38302919;38336811	38294220;38298453;38301079;38302532;38303323;38337044	-;-;-;-;-;-	6011	CYP1B1
ENSG00000138160	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	94353043;94366022;94366376;94366916;94368777;94369142;94372797;94373134;94376494;94381142;94388565;94389933;94392243;94393380;94396941;94397144;94399551;94405120;94407969;94409592;94410158;94413422	94353209;94366154;94366473;94366994;94368962;94369266;94372887;94373376;94376589;94381230;94388652;94390121;94392450;94393552;94397066;94397302;94399657;94405399;94408191;94409743;94410274;94415150	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4858	KIF11
ENSG00000138185	10;10;10;10;10;10;10;10;10;10;10;10;10	97471536;97515409;97515673;97582993;97599047;97602101;97602956;97604233;97605114;97607203;97620226;97624481;97625934	97471750;97515523;97516012;97583121;97599565;97602251;97603058;97604604;97606153;97607463;97620339;97624618;97637023	+;+;+;+;+;+;+;+;+;+;+;+;+	14587	ENTPD1
ENSG00000138207	10;10;10;10;10;10;10;10	95351444;95353580;95360150;95360424;95360675;95360928;95361119;95361423	95351869;95353792;95360256;95360560;95360803;95360983;95361420;95361501	-;-;-;-;-;-;-;-	1449	RBP4
ENSG00000138271	3;3;3	151011891;151017855;151034374	151012999;151017986;151034740	-;-;-	1608	GPR87
ENSG00000138378	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	191894302;191895698;191895934;191897588;191898216;191898637;191899274;191900890;191903925;191905791;191906200;191919216;191922744;191922928;191923436;191926455;191927488;191929533;191931156;191934419;191937824;191940750;191996217;192011339;192012802;192015673;192016060	191894592;191895806;191896242;191897875;191898352;191898731;191899323;191901025;191904023;191905874;191906409;191919260;191922837;191922945;191923495;191926547;191927646;191929684;191931241;191934497;191937916;191941051;191996626;192011483;192012930;192015986;192016322	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4250	STAT4
ENSG00000138650	4;4;4;4;4;4	134070470;134075462;134076048;134084132;134111296;134129231	134073926;134075520;134076178;134084437;134115765;134129356	+;+;+;+;+;+	8549	PCDH10
ENSG00000138722	4;4;4;4;4;4;4;4;4;4	90800683;90815875;90823134;90830427;90833095;90844319;90848946;90855961;90872596;90874148	90800753;90816745;90823266;90830546;90833201;90844423;90849119;90857949;90872902;90875780	+;+;+;+;+;+;+;+;+;+	5510	MMRN1
ENSG00000138735	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	120415550;120421978;120423545;120425691;120427010;120428759;120432202;120438215;120440200;120442090;120446704;120448199;120459936;120460115;120462909;120463614;120464249;120473596;120474793;120481451;120483988;120486476;120488228;120517678;120527864;120548305;120549150;120549675	120419893;120422408;120423810;120425754;120427090;120428859;120432289;120438279;120440797;120442215;120446850;120448431;120459997;120460253;120463157;120463789;120464452;120473792;120474901;120481518;120484127;120486565;120488299;120517767;120528452;120548788;120549220;120550146	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9756	PDE5A
ENSG00000138772	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	79472673;79473121;79475074;79475590;79492187;79494334;79500181;79503331;79507414;79512698;79516535;79516948;79518227;79522664;79523018;79531210	79473013;79473499;79475199;79475642;79492327;79494421;79500275;79503575;79507504;79512777;79516591;79517041;79518568;79522722;79525553;79531597	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5115	ANXA3
ENSG00000138778	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	104026963;104029960;104031985;104035612;104037521;104041305;104044028;104053850;104054852;104057298;104059508;104060946;104061413;104061971;104062907;104064405;104065488;104066207;104066680;104066986;104068513;104070001;104070275;104072376;104074204;104079457;104079771;104080167;104081782;104082243;104082492;104084294;104084636;104095893;104097117;104098056;104101462;104102494;104103919;104104358;104106967;104115386;104115531;104115760;104116271;104117077;104117320;104117916;104119421	104027473;104030246;104032168;104035709;104037846;104041493;104044246;104054053;104055049;104057516;104059609;104061236;104061571;104062261;104063065;104064563;104065775;104066491;104066938;104067264;104068803;104070156;104070565;104072534;104074407;104079615;104080043;104080481;104081936;104082408;104082614;104084413;104084710;104096060;104097205;104098203;104101626;104103120;104104048;104104445;104107018;104115451;104115598;104115841;104116390;104117195;104117409;104118007;104119566	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9444	CENPE
ENSG00000138795	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	108968701;108984779;108985492;108991586;108992814;108993159;108993993;108996531;108999376;109000648;109002740;109004369;109010281;109084724;109086253;109087428;109088711	108969930;108984819;108985540;108992051;108992934;108993407;108994052;108996633;108999618;109000770;109002825;109004602;109010413;109084857;109086413;109087953;109090112	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5361	LEF1
ENSG00000138798	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	110834040;110861932;110864410;110864998;110866229;110880290;110882023;110883019;110884329;110885557;110889961;110895859;110897168;110898410;110901128;110901797;110904578;110908900;110909740;110914403;110915889;110920835;110925403;110929308;110932358	110834618;110862301;110864591;110865225;110866431;110880593;110882145;110883141;110884454;110885693;110890275;110895963;110897391;110898692;110901295;110902131;110904697;110909016;110909865;110914525;110916036;110921002;110925778;110929386;110933422	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6127	EGF
